"yr","mark","ringno","birdname","bredby","bredfor","bloodline","dob","codesex","codecolour","codeeye","codecage","racelast","RaceLastDte","BredLastDte","indracelast","indstock","indrace","indsoh","indref","indbpa","indbpb","indsp1","indsp2","indstatus","indbredforstock","status","notes","sireyr","siremark","sireringno","damyr","dammark","damringno","notespedg","codes","dob_li","AqDate","AqValue","AqStatus","DisDate","DisValue","dDOB","DisStatus","codebline","Rating","RatingPerf","RatingBloodLine","RatingCustom","RatingBreeder","indDNACert","indBredSnglPen","indPedgOnly","indBF","indBFCol","indTF","indThroat","indBredSglPen","indImport","Seq","Cat","LotNo","SeqRef","SeqSale"
2016,"NRC","3732","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2014,"NJ","1318",2009,"AUST","5105","","",42767,"",0,"","",0,"1/02/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","3733","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"APFA","9109",2013,"SAMDPR","189","","",42767,"",0,"","",0,"1/02/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","3734","","Kieran Malone","","","","H","PC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"APFA","9109",2013,"SAMDPR","189","","",42767,"",0,"","",0,"1/02/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2013,"TRP","1613","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"LM","2654",2012,"HIGHFIELDS","0982","","",42767,"",0,"","",0,"1/02/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","3737","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2016,"SAMDPR","183",2015,"QPF","8959","","",42774,"",0,"","",0,"8/02/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","3735","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2015,"QPF","7050",2015,"SA","29349","","",42774,"",0,"","",0,"8/02/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","3736","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2015,"QPF","7050",2015,"SA","29349","","",42774,"",0,"","",0,"8/02/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2014,"AUST","3668","Matt","Capricornia Stud","","","","C","PC","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","False","","",2009,"DV","07364700",2009,"RIPA","253","","",41791,"",0,"","",0,"1/06/2014","","BOS",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","880D","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"GCPC","1257",2011,"GB N","58767","","",42740,"",0,"","",0,"5/01/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","880","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"APFA","9109",2012,"HIGHFIELDS","0900","","",42788,"",0,"","",0,"22/02/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2013,"TRP","1476","","Chris Morley","","","","C","BC","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","Sire of 965 1st Fed Morven 487 klms 1208 mpm, 6th FED Charleville 571klm 1116mpm, =2nd FED Mitchell 405 klms 1276 mpm. Sire of 995 2nd FED Breeders Plate beaten by 1 sec loft mate 487 klms 1486 mpm flyer W Bloomfield.",,"HEREMAN","",,"HEREMAN","","","",41426,"",0,"","",0,"1/06/2013","","HL",,,,,,"False","False","False","","","","","","",,,,,
2014,"TRP","1036","","Chris Morley","","","","H","BC","NA","NA","","","","False","False","False","False","False","False","False","False","True","False","False","","3rd Club Roma 319klm 1168 mpm. Dam of 922 =2nd FED Collarenabri 1376mpm. Nest Mate to 2014-TRP-1035 which was 2nd FED Mitchell 405klm 1276 mpm.",,"HEREMAN","",,"HEREMAN","","","",41791,"",0,"","",0,"1/06/2014","","HL",,,,,,"False","False","False","","","","","","",,,,,
2014,"TRP","1035","","Chris Morley","","","","C","BC","NA","NA","","","","False","False","False","False","False","False","False","False","True","False","False","","2nd FED Mitchell 405klm 1276 mpm. Nest mate to 2014-TRP-1036 which was 3rd Club Roma 319klm 1168 mpm and wsent on to be Dam of 922 equal 2nd FED Collarenabri 1376mpm.",,"HEREMAN","",,"HEREMAN","","","",41791,"",0,"","",0,"1/06/2014","","HL",,,,,,"False","False","False","","","","","","",,,,,
2013,"TRP","1493","","Chris Morley","","","","H","PC","NA","NA","","","","False","False","False","False","False","False","False","False","True","False","False","","1493 is Dam of 2nd FED Collarenabri 1379 mpm. Sister to BCC TRP-1476 the Sire of 965 winner of 1st FED Morven 487klms 1208mpm and 6th FED Charleville 571klms 1116mpm and also =2nd FED Mitchell 405klm 1276mpm also 995 which was 2nd FED Breeders Plate 487klms 1486mpm beaten by 1 sec by loftmate. Nest Mate to 2014-TRP-1035 which was 2nd FED Mitchell 405klm 1276 mpm.",,"HEREMAN","",,"HEREMAN","","","",41426,"",0,"","",0,"1/06/2013","","HL",,,,,,"False","False","False","","","","","","",,,,,
2016,"TRP","1058","","Chris Morley","","","","H","PC","NA","NA","","","","False","True","False","True","False","False","False","False","False","False","False","","SIRE is 2nd FED Mitchell 405klm 1276 mpm. Nest mate to 2014-TRP-1036 which was 3rd Club Roma 319klm 1168 mpm and went on to be Dam of 922 equal 2nd FED Collarenabri 1376mpm. DAM is 1493 is Dam of 2nd FED Collarenabri 1379 mpm. Sister to BCC TRP-1476 the Sire of 965 winner of 1st FED Morven 487klms 1208mpm and 6th FED Charleville 571klms 1116mpm and also =2nd FED Mitchell 405klm 1276mpm also 995 which was 2nd FED Breeders Plate 487klms 1486mpm beaten by 1 sec by loftmate. Nest Mate to 2014-TRP-1035 which was 2nd FED Mitchell 405klm 1276 mpm.",2014,"TRP","1035",2013,"TRP","1493","","",42430,"",0,"","",0,"1/03/2016","","HL",,,,,,"False","False","False","","","","","","",,,,,
2015,"SUNSHINECOAS","945","","Chris Morley","","","","H","BB","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","False","","",2013,"TRP","1476",2014,"TRP","1036","","",42430,"",0,"","",0,"1/03/2016","","HL",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","825D","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","rerung 832 as ring lost",2016,"SAMDPR","188",2014,"TRP","659","","",42701,"",0,"","",0,"27/11/2016","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","825","AL Son","Kieran Malone","","","","C","BB","NA","NA","","","","False","True","True","False","False","False","False","False","False","False","False","","Bred for stock from a father daughter mating. Line bred to champion 9109. Sire is Champion producer 9109 sire of 5 x 1st Fed plus One Loft Race prize winners plus numerious minor placings. 9109 is Grand Sire 7050 which was 1st FED QPF Mitchell 510klms. Dam is daughter of 9109 and was 1st FED TDPF Thargamindah 800klms on day.",2011,"APFA","9109",2012,"GRPA","1768","","",42878,"",0,"","",0,"23/05/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","3739","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2015,"QPF","7050",2013,"GOLD COAST","1009","","",42575,"",0,"","",0,"24/07/2016","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","3739D","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"APFA","9109",2014,"QPF","3322","","",42878,"",0,"","",0,"23/05/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","3740","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"GB N","58711",2012,"GRPA","1768","","",42947,"",0,"","",0,"31/07/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2016,"NRC","3741","ACES BOY","Kieran Malone","","","","C","BB","NA","NA","","","","False","True","False","True","False","False","False","False","False","False","False","","Bred for Stock for Chris Morley. SIREis champ producer of over 10 x 1st Club, + 1st Sections in QPF, 1st Fed NRC and 1st FED TDPF. Sire of 3rd Gympie OLR, 2nd Gympie OLR Race 2, 5th Gympie OLR (2017) all arriving with winner. He is G/Sire 1st FED QPF National Mitchell & G/Sire 1st GC50000 OLR 100klm Sprint. Also Sire QPF Section Bird of year 2016 and runner up 2015. DAM is his daughter 'Bird of the Year' 2016 winner of multiple races and sections in QPF, won nearly every race I sent her to. Champion racer. These birds also best bloodlines of the famous NATIONAAL II, Premier Olyp 24x1st, Olympic Hope, & Koopman. Full National winners",2011,"APFA","9109",2014,"QPF","3322","","",42947,"",0,"","",0,"31/07/2017","","RE",,,,,,"False","False","False","","","","","","",,,,,
1998,"DV","2011","BELOKJE","Rutz & Sons","","","","C","NA","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","BELOKJE champion racer - 9th National PAU, 16th National DAX, 24th International PAU.",1996,"DV","850",1993,"DV","567","","",35947,"",0,"","",0,"1/06/1998","","RUT",,,,,,"False","False","False","","","","","","",,,,,
2009,"DV","565","","Rutz & Sons","","","","H","NA","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","Full Sister to 1st National Barcelona 2008. Half Sister to 2nd National Barcelona 2004. G/Daughter of 2nd International Barcelona 2003. Daughter of IVO.",2003,"DV","991",2000,"NL","2300446","","",39965,"",0,"","",0,"1/06/2009","","RUT",,,,,,"False","False","False","","","","","","",,,,,
2003,"DV","991","IVO","Kieran Malone","","","","C","NA","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","Sire of 1st National Barcelona 2008, 18th International 25,000 birds. A son of 1st National Barcelona 2003, 2nd International Barcelona. Sire is Blade 1 and Dam is Jessie.",2000,"DV","538",2001,"DV","724","","",37773,"",0,"","",0,"1/06/2003","","RUT",,,,,,"False","False","False","","","","","","",,,,,
2000,"NL","2300446","","Rutz & Sons","","","","H","NA","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","Dam of 1st National Barcelona 2008. 18th International Barcelona 2008, 2nd National Barcelona 2004, 6th International Barcelona 2004.",1991,"NL","1644923",1997,"NL","1991198","","",36678,"",0,"","",0,"1/06/2000","","RUT",,,,,,"False","False","False","","","","","","",,,,,
2008,"DV","789","","Rutz & Son","","","","H","NA","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","Sire is 968 ANGELO a Son of 1st reg. Barcelona 2003; 1st Nat Barcelona 2003, 2nd International Barcelona 2003.  Angelo is Sire of 4th Nat. Barcelona; 13th Nat. San Sebastion; 26th Nat Pau; 50th Nat Marseille.    1st Nat. Ace Pigeon. Dam is 943 who won 1st National Barcelona; 18th Inter; g/drt of 1st Nat Barcelona, 2nd Inter.   Half sister to 2nd Nat Barcelona, 14th Inter. 
",2003,"DV","968",2006,"DV","943","","",39600,"",0,"","",0,"1/06/2008","","RUT",,,,,,"False","False","False","","","","","","",,,,,
2003,"DV","968","ANGELO","Rutz & Son","","","","C","NA","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","Son of Belokie 1st reg. Barcelona 2003; 1st Nat Barcelona 2003, 2nd International Barcelona 2003.  Sire of 4th Nat. Barcelona; 13th Nat. San Sebastion; 26th Nat Pau; 50th Nat Marseille.    1st Nat. Ace Pigeon",1998,"DV","2011",2001,"DV","724","","",37773,"",0,"","",0,"1/06/2003","","RUT",,,,,,"False","False","False","","","","","","",,,,,
2006,"DV","943","","Rutz & Son","","","","H","NA","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","WINNER of 1st National Barcelona; 18th Inter; g/drt of 1st Nat Barcelona, 2nd Inter.   Half sister to 2nd Nat Barcelona, 14th Inter. 
",2003,"DV","991",2000,"NL","2300446","","",38869,"",0,"","",0,"1/06/2006","","RUT",,,,,,"False","False","False","","","","","","",,,,,
2017,"NRC","1701","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2013,"SA","14806",2011,"SA","12309","","",42967,"",0,"","",0,"20/08/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2017,"NRC","1702","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2013,"SA","14806",2011,"SA","12309","","",42967,"",0,"","",0,"20/08/2017","","NA",,,,,,"False","False","False","","","","","","",,,,,
2017,"NRC","1","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Strated to Shane Smith",2015,"QPF","7050",2013,"GOLD COAST","1009","","",42978,"",0,"","",0,"31/08/2017","","REP",,,,,,"False","False","False","","","","","","",,,,,
2017,"NRC","2","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2015,"QPF","7050",2013,"GOLD COAST","1009","","",42978,"",0,"","",0,"31/08/2017","","REP",,,,,,"False","False","False","","","","","","",,,,,
2017,"NRC","3","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"APFA","9109",2014,"QPF","3322","","",42989,"",0,"","",0,"11/09/2017","","RN2",,,,,,"False","False","False","","","","","","",,,,,
2017,"NRC","4","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"APFA","9109",2014,"QPF","3322","","",42989,"",0,"","",0,"11/09/2017","","RN2",,,,,,"False","False","False","","","","","","",,,,,
2017,"NRC","5","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2016,"QPF","10967",2013,"TRP","1651","","",42989,"",0,"","",0,"11/09/2017","","RN2",,,,,,"False","False","False","","","","","","",,,,,
2017,"NRC","6","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2016,"QPF","10967",2013,"TRP","1651","","",42989,"",0,"","",0,"11/09/2017","","RN2",,,,,,"False","False","False","","","","","","",,,,,
